Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2
14.3874,25,23,19,25,13.5833,15.1378
14.3875,25,18,20,24,10.5253,17.9917
14.3878,22,19,15,23,13.2319,15.4664
14.388,23,17,20,25,11.7687,16.8323
14.388,15,16,23,25,15.6015,13.2556
14.3882,21,16,16,17,9.66346,18.7974
14.3887,20,15,18,22,11.9795,16.637
14.3888,25,18,19,21,10.5128,18.0059
14.3888,24,19,20,20,10.4911,18.0263
14.3893,24,24,17,24,14.4599,14.3234
14.3896,25,23,15,25,13.8175,14.9236
14.39,23,19,19,24,12.1614,16.4696
14.3904,21,16,20,18,10.0696,18.4226
14.3905,23,20,21,16,11.0444,17.513
14.3907,18,15,18,22,12.3507,16.2944
14.3914,25,19,24,18,9.10419,19.3254
14.3917,25,19,17,17,10.5948,17.935
14.3932,20,16,25,24,10.3338,18.1814
14.3934,23,20,18,21,12.4656,16.1924
14.3936,18,16,18,25,13.211,15.4971
14.394,25,18,18,15,9.4228,19.033
14.3945,24,18,15,24,11.3334,17.251
14.3954,20,18,15,25,14.7357,14.0779
14.3956,25,18,21,17,9.69296,18.7841
14.3963,25,20,25,20,10.6901,17.8549
14.3964,23,20,17,19,12.0691,16.5681
14.3974,22,18,23,25,12.2997,16.355
14.398,21,20,15,18,13.1364,15.5753
14.3984,24,20,18,17,11.0453,17.5275
14.3988,25,18,19,19,10.0262,18.4794
14.4003,19,15,23,21,11.564,17.0472
14.4004,25,17,20,21,9.81368,18.6807
14.4008,20,15,23,17,9.73931,18.751
14.4025,23,17,18,25,12.0543,16.5939
14.4026,25,23,18,25,13.9129,14.8596
14.4032,23,22,21,24,13.9374,14.8379
14.4034,19,15,24,15,9.02219,19.4251
14.4045,25,18,21,21,9.98463,18.529
14.4047,21,22,15,25,16.1839,12.7444
14.4053,23,23,19,24,14.8839,13.9586
14.4057,24,17,19,19,10.5053,18.0455
14.4057,24,17,23,23,10.9697,17.6122
14.4057,25,18,24,17,9.3988,19.0782
14.4099,24,18,20,24,11.2769,17.3336
14.4103,20,16,17,17,10.1458,18.39
14.4104,24,18,25,22,10.9008,17.6855
14.4107,25,17,20,15,9.29397,19.1857
14.4111,23,19,18,15,10.2395,18.304
14.4111,23,19,22,22,11.7121,16.9298
14.4112,23,24,25,20,12.5537,16.1446
14.4113,25,17,22,24,11.4308,17.1928
14.412,25,18,25,16,8.97652,19.4844
14.412,18,20,17,24,15.8128,13.1048
14.4125,21,15,22,20,9.51134,18.9864
14.4131,25,23,24,25,12.5503,16.1515
14.4131,18,15,20,24,12.4375,16.2567
14.4137,21,19,19,25,14.7158,14.1317
14.4138,22,22,15,23,15.7043,13.2094
14.4146,25,17,21,18,9.32535,19.1639
14.4153,23,19,16,23,12.5016,16.2011
14.4155,25,17,16,16,8.79409,19.6613
14.4161,24,17,24,25,10.5597,18.0148
14.4161,21,24,18,24,16.1136,12.832
14.4164,23,24,17,25,14.9035,13.9619
14.417,23,18,23,25,11.5509,17.0917
14.4176,24,24,22,25,13.7435,15.0466
14.4186,22,20,19,24,13.0973,15.6516
14.4186,24,18,23,17,9.54449,18.9672
14.4189,21,24,15,24,16.4912,12.485
14.4203,20,15,20,18,10.0065,18.5393
14.4208,24,18,24,19,9.63012,18.8915
14.421,19,16,22,23,12.4724,16.2394
14.421,25,23,15,19,13.1933,15.5668
14.4211,24,17,18,15,9.70788,18.8195
14.4215,24,19,20,24,11.5046,17.1435
14.4219,15,16,16,24,15.8742,13.0667
14.4222,21,20,18,24,13.9032,14.9064
14.4229,18,16,23,24,12.6746,16.0544
14.423,24,22,23,25,14.3391,14.5013
14.4235,22,20,17,18,11.7414,16.9265
14.4241,24,24,15,23,14.8081,14.0657
14.4255,23,20,21,23,12.3164,16.3938
14.4255,25,20,17,18,10.612,17.9843
14.4259,25,24,17,17,12.7295,16.009
14.4261,25,17,22,20,9.82119,18.7234
14.4262,25,17,16,18,10.0386,18.5207
14.4268,24,24,18,24,13.9252,14.8949
14.4269,18,16,18,17,10.7779,17.8322
14.4275,25,17,17,24,10.9246,17.6965
14.4277,23,24,25,22,13.8049,15.0088
14.4277,23,18,15,25,12.9356,15.8201
14.4278,24,19,16,23,11.8179,16.8633
14.4297,23,19,24,25,11.9881,16.7083
14.43,24,18,15,15,10.0873,18.4826
14.4301,23,19,23,16,11.2851,17.3651
14.4302,25,19,23,17,9.8382,18.7155
14.4308,17,16,15,21,13.3749,15.4161
14.431,24,18,17,21,11.2237,17.4241
14.4314,22,24,15,22,15.716,13.2326
14.4314,24,19,19,18,10.9576,17.6732
14.4321,25,22,21,25,12.8413,15.9167
14.4325,21,16,21,16,9.09126,19.4169
14.433,24,19,25,23,10.5826,18.0261
14.4331,18,16,19,25,13.9277,14.9048
14.4339,21,17,15,23,13.6652,15.1513
14.4343,25,18,25,18,9.45395,19.082
14.4346,25,17,15,18,10.8683,17.7627
14.4347,22,20,19,20,11.8206,16.8741
14.4347,22,20,23,22,12.2279,16.4941
14.4347,25,17,25,16,8.80966,19.6841
14.4351,25,20,21,19,10.394,18.2063
14.4353,21,17,15,25,14.5359,14.3413
14.4353,21,15,20,21,10.134,18.4493
14.4358,23,20,22,15,10.8356,17.7955
14.4361,25,24,15,20,13.5233,15.2879
14.4362,23,19,17,16,11.1624,17.4913
14.4363,22,20,24,18,11.4848,17.1906
14.4367,23,20,22,16,10.9333,17.706
14.4371,24,20,18,20,10.9713,17.6714
14.4378,24,24,15,21,14.5341,14.3479
14.4385,23,20,16,18,11.505,17.176
14.4388,15,25,15,22,20.5549,8.73121
14.4393,20,15,23,23,10.5446,18.0739
14.4411,25,23,25,22,12.1912,16.5406
14.4414,21,16,19,18,10.8173,17.8234
14.4414,20,15,15,21,12.0579,16.6657
14.4414,24,20,19,23,12.2129,16.5211
14.4416,25,24,19,19,12.5346,16.2212
14.4419,22,17,15,25,12.4478,16.3028
14.4421,21,16,20,17,9.37136,19.1742
14.4424,24,18,22,22,10.8284,17.8149
14.4424,25,25,23,25,14.8014,14.1074
14.4424,15,25,15,23,20.4574,8.82923
14.443,22,18,22,16,10.6111,18.0189
14.4434,24,19,24,15,9.46717,19.0872
14.4435,20,24,15,22,16.6146,12.4174
14.4441,21,20,15,25,14.7178,14.1887
14.4446,18,18,15,21,16.2649,12.7459
14.4446,25,19,18,15,9.76637,18.8104
14.4453,25,25,19,23,14.4691,14.4232
14.4462,23,20,17,17,11.6064,17.0962
14.4464,20,16,16,24,12.1912,16.5509
14.4466,23,20,23,21,11.9091,16.8146
14.4484,20,15,21,16,9.47109,19.0933
14.4485,22,20,15,16,11.669,17.0423
14.4487,25,18,17,15,9.88693,18.7058
14.449,22,19,22,24,12.8974,15.897
14.4491,25,22,17,24,13.4831,15.3505
14.4493,23,20,17,16,10.7073,17.9414
14.4494,25,24,21,18,12.9801,15.8206
14.4496,17,16,16,22,12.8222,15.9682
14.4503,21,15,21,19,9.38344,19.1786
14.4503,23,24,18,24,15.4076,13.5569
14.4507,15,18,15,25,18.8817,10.3157
14.4511,23,18,22,24,11.99,16.7478
14.4513,22,20,16,22,12.7734,16.0171
14.4517,23,19,17,18,11.4393,17.2628
14.4529,23,24,15,23,15.0084,13.9344
14.453,22,15,19,17,9.29521,19.2662
14.4534,25,17,17,19,10.332,18.2995
14.4536,23,20,15,17,12.2262,16.5322
14.4537,25,24,23,20,12.2381,16.5213
14.4543,24,24,15,20,14.1783,14.712
14.4556,21,19,17,24,13.2897,15.5435
14.457,22,17,18,24,13.7625,15.105
14.4582,20,15,22,15,9.13075,19.4298
14.4586,23,19,23,22,11.4284,17.2865
14.4591,21,17,15,24,14.0451,14.8455
14.4592,25,17,22,17,9.32085,19.2543
14.4596,21,15,17,16,9.5507,19.0406
14.4609,25,18,17,22,11.5496,17.1776
14.4623,20,16,22,21,10.87,17.8146
14.4626,25,18,23,17,9.72394,18.8847
14.4626,25,24,19,24,14.1059,14.7954
14.4627,25,22,22,20,11.7763,16.9697
14.4632,22,21,15,23,15.7466,13.2656
14.4652,21,15,22,22,10.3147,18.3385
14.4654,23,18,15,21,12.6413,16.1676
14.4656,24,19,15,20,11.6499,17.0931
14.466,23,19,17,25,13.5042,15.3636
14.467,25,17,19,15,9.31893,19.2712
14.4674,22,18,23,24,12.8463,15.9802
14.4678,19,16,23,23,11.2888,17.4345
14.4678,24,19,22,16,10.0283,18.6108
14.468,25,19,16,23,11.2367,17.4835
14.4683,24,22,15,25,14.7333,14.2209
14.4683,20,16,18,18,10.5497,18.1252
14.4692,23,24,23,16,12.4473,16.356
14.4701,23,19,23,19,11.1077,17.6078
14.4704,20,16,18,22,12.3437,16.4551
14.4705,23,19,21,24,11.9827,16.7921
14.4706,20,16,16,25,13.0912,15.7578
14.4706,20,15,19,22,11.1404,17.5784
14.471,24,17,24,16,9.1214,19.4632
14.471,22,20,24,17,10.8742,17.8275
14.4714,25,17,15,23,11.8711,16.898
14.4719,20,15,22,16,9.08622,19.4977
14.472,25,24,17,15,12.2207,16.5729
14.472,25,18,22,22,10.1168,18.5364
14.472,18,16,15,23,14.5643,14.386
14.4729,24,24,15,18,13.8763,15.0297
14.4729,20,16,24,21,10.3999,18.2739
14.4731,19,16,22,20,10.5479,18.1361
14.4732,25,21,17,25,13.8187,15.0839
14.4734,25,21,15,22,13.7354,15.1621
14.4745,18,16,23,16,9.723,18.9086
14.4756,23,19,18,20,11.3678,17.3758
14.4759,25,19,18,17,10.1437,18.5187
14.476,25,23,20,24,12.9679,15.8833
14.4761,19,15,24,16,8.91924,19.6618
14.4763,25,20,24,17,9.58377,19.042
14.4764,23,20,24,25,12.5925,16.2344
14.4773,22,24,23,24,14.4051,14.5447
14.4776,20,15,24,18,9.51705,19.1067
14.4778,21,19,17,22,13.2004,15.6698
14.4783,25,18,20,19,10.2231,18.4492
14.4787,23,18,18,25,13.2616,15.6146
14.4797,25,18,20,16,8.8509,19.7325
14.4804,23,17,23,25,12.8655,15.9873
14.4807,22,15,21,19,9.69551,18.9463
14.481,22,18,18,15,10.3775,18.3105
14.4823,23,23,18,24,15.6434,13.3988
14.4836,23,18,17,23,12.9344,15.9294
14.4837,25,19,18,20,11.2711,17.4818
14.4842,20,16,19,17,10.3068,18.3826
14.4843,19,16,25,23,10.8264,17.8978
14.4844,18,16,24,23,11.2383,17.5136
14.4847,24,19,15,16,10.8985,17.8314
14.485,17,16,22,18,11.3243,17.4345
14.4858,25,22,15,23,13.1341,15.7472
14.4862,24,18,15,17,11.2557,17.5009
14.4873,24,22,19,25,14.1159,14.834
14.4877,20,20,22,22,12.8688,15.9985
14.4886,24,20,16,25,12.4889,16.3547
14.4893,25,17,25,17,9.49785,19.1472
14.4894,24,21,18,25,14.4452,14.5306
14.4904,25,24,16,24,13.9584,14.9868
14.4904,24,17,15,19,11.138,17.6189
14.4909,20,16,17,15,10.4427,18.2687
14.491,19,15,17,16,10.8938,17.8479
14.4916,25,18,22,15,9.67138,18.9899
14.4925,19,16,23,19,10.5252,18.1949
14.4927,23,24,17,24,15.4264,13.6214
14.4928,23,18,17,24,12.5706,16.2866
14.4933,24,24,25,24,13.4259,15.4895
14.4936,18,15,18,23,12.9489,15.9352
14.4938,25,19,19,17,9.97347,18.7121
14.4943,24,17,25,25,11.3178,17.4585
14.4943,25,23,22,25,12.8979,15.9841
14.4954,23,18,18,23,12.224,16.6152
14.4955,25,24,24,21,13.1654,15.7367
14.4955,25,17,16,24,11.3239,17.4553
14.496,25,23,18,19,13.1745,15.7292
14.4962,25,23,16,23,13.5026,15.4235
14.4962,25,23,17,21,13.0344,15.8605
14.4972,23,24,19,21,14.2912,14.6893
14.4976,25,24,23,25,13.4586,15.4671
14.4977,24,17,15,25,12.26,16.5859
14.4982,17,16,15,19,13.2185,15.6925
14.4987,23,19,16,20,11.0756,17.6932
14.4989,22,17,15,22,12.3887,16.4682
14.4992,25,22,18,16,11.8081,17.0105
14.4994,25,19,15,15,10.2818,18.4352
14.4994,23,18,15,19,12.3289,16.5249
14.4996,19,15,18,25,12.9544,15.9416
14.5,23,19,25,20,10.9433,17.8191
14.5002,24,23,15,19,13.2737,15.6447
14.5013,24,24,18,21,13.5797,15.3614
14.5024,20,16,24,23,10.4849,18.2515
14.5027,19,15,22,20,10.9688,17.8005
14.5029,25,24,23,24,13.3437,15.5846
14.503,19,16,24,25,11.7465,17.0754
14.5045,25,21,18,22,13.6646,15.2884
14.5046,24,24,23,24,13.5907,15.3575
14.5046,21,15,20,16,9.16457,19.488
14.505,22,18,20,25,13.314,15.6164
14.5051,17,15,19,25,15.2361,13.823
14.5051,25,23,15,23,13.4107,15.5265
14.5053,25,24,19,25,13.7772,15.1848
14.5055,24,18,19,23,12.2932,16.57
14.5057,25,24,25,25,13.2603,15.6679
14.5064,20,16,16,21,11.3297,17.4709
14.5067,24,21,15,23,13.7157,15.2449
14.5073,24,20,17,19,11.0067,17.774
14.5082,25,17,21,15,9.07377,19.5796
14.5083,23,18,19,21,11.6247,17.1992
14.5085,19,16,22,21,12.0831,16.7718
14.5086,17,16,18,20,12.4482,16.4314
14.5096,23,20,20,21,12.4097,16.4691
14.5103,25,18,18,16,9.56416,19.1261
14.5104,25,17,23,15,8.66292,19.9673
14.5104,23,20,22,20,11.4023,17.4108
14.5107,25,19,21,16,9.65306,19.0438
14.5107,23,17,15,20,12.9121,16.0027
14.5111,23,20,15,25,13.5619,15.3969
14.5113,25,24,21,20,12.4248,16.4585
14.5117,23,24,19,23,14.7953,14.247
14.5118,24,20,20,17,10.6601,18.1062
14.512,22,19,21,25,13.2053,15.7314
14.513,25,23,21,24,13.155,15.7803
14.5131,23,20,18,23,13.7917,15.1863
14.5132,25,23,25,20,11.9062,16.9461
14.5136,24,18,17,22,11.6094,17.2239
14.5137,25,17,15,15,10.3003,18.4456
14.5148,19,15,19,24,12.164,16.7086
14.5149,20,15,23,24,11.0734,17.7266
14.5154,22,20,21,23,12.9543,15.9722
14.5159,23,19,22,25,12.2784,16.604
14.5178,23,18,22,23,11.7265,17.1228
14.5179,24,22,16,25,13.8515,15.1398
14.5181,25,18,15,18,10.994,17.8068
14.5183,24,19,21,16,9.75871,18.96
14.5183,20,16,21,17,10.2635,18.4889
14.5187,24,17,18,21,10.8653,17.9279
14.5188,25,19,24,21,10.0694,18.671
14.519,20,16,15,18,10.7147,18.0692
14.5195,23,19,21,16,10.8267,17.9657
14.5202,19,16,21,20,11.6007,17.2448
14.5207,19,16,20,22,11.5734,17.2712
14.5212,17,16,20,25,12.9818,15.9578
14.5217,25,21,17,23,12.6441,16.274
14.5221,22,19,15,21,14.0198,14.9909
14.523,25,23,17,22,13.4586,15.5163
14.5238,24,18,16,25,12.3434,16.5586
14.524,16,25,15,25,20.328,9.10758
14.524,19,15,25,24,12.3897,16.5157
14.5245,25,21,24,23,11.6994,17.161
14.525,24,17,20,22,10.5733,18.2127
14.5256,20,16,15,23,12.0429,16.8424
14.5268,24,22,18,25,14.9296,14.1509
14.5269,25,20,17,17,10.6211,18.1718
14.5272,22,20,15,20,12.6589,16.2707
14.5275,25,18,21,19,10.0163,18.7374
14.5278,22,19,17,22,12.9315,16.0176
14.5279,25,17,18,15,9.6298,19.0989
14.528,22,19,18,21,12.4608,16.4572
14.5282,25,24,24,22,12.9883,15.9653
14.5283,19,15,23,23,11.1298,17.6997
14.5285,21,15,25,22,10.3411,18.4361
14.5285,22,19,25,16,10.5806,18.2127
14.529,25,17,19,17,10.3268,18.4504
14.5296,20,15,18,20,11.1429,17.6901
14.5297,23,20,17,21,12.7908,16.1525
14.5299,18,16,24,22,11.3431,17.5037
14.5308,24,20,25,20,10.5704,18.2266
14.5313,23,20,18,22,12.1161,16.7852
14.5315,23,20,25,21,12.0698,16.8287
14.5329,16,16,17,25,14.7316,14.3474
14.533,19,15,20,23,11.193,17.6498
14.533,16,15,15,25,15.2053,13.9056
14.5334,24,20,18,15,10.473,18.3226
14.5335,23,19,22,23,11.9424,16.9516
14.5341,24,19,24,16,9.53901,19.1955
14.5342,24,20,20,25,12.2048,16.708
14.5346,20,20,15,23,14.0652,14.9726
14.5353,18,16,18,20,11.586,17.2876
14.536,25,19,20,25,11.1335,17.7113
14.5368,25,19,23,20,10.149,18.6316
14.5371,25,17,15,20,10.4355,18.3648
14.5377,23,20,21,15,10.391,18.4074
14.5383,25,18,15,17,10.5162,18.2917
14.5389,25,19,16,18,10.0471,18.7306
14.539,22,17,22,24,12.3611,16.5714
14.5391,24,20,23,18,11.0361,17.8082
14.5396,25,18,19,18,10.0423,18.7365
14.5398,24,17,19,23,12.2452,16.6812
14.5401,24,23,25,25,14.0333,15.013
14.5404,22,19,23,24,13.3728,15.6299
14.5408,25,25,19,25,15.2781,13.8527
14.5408,25,17,25,25,11.3155,17.5506
14.5408,25,24,25,24,12.8251,16.142
14.5421,22,19,16,25,13.4788,15.5344
14.5422,25,18,17,25,11.4369,17.4401
14.5427,25,18,25,21,10.2144,18.5818
14.5429,23,20,19,19,11.9555,16.9575
14.5431,20,16,17,18,10.3249,18.4795
14.5435,25,18,21,24,10.8172,18.0208
14.5438,25,24,17,16,12.461,16.4875
14.5441,18,15,18,25,13.3555,15.6533
14.5445,24,18,18,23,12.6419,16.3201
14.5446,23,19,19,22,12.0868,16.8383
14.5447,25,23,18,21,13.2424,15.7599
14.5458,20,24,23,25,16.1571,13.0422
14.5459,23,22,23,25,14.6833,14.4177
14.5472,22,15,20,16,8.7463,19.9607
14.5473,24,20,24,15,9.75279,19.0215
14.5474,25,18,20,17,9.66842,19.1004
14.5477,23,22,19,21,14.3242,14.7563
14.5486,22,16,18,17,9.79543,18.9843
14.549,21,16,18,16,10.0296,18.7665
14.5498,25,18,15,19,10.6628,18.1771
14.5501,21,18,18,25,13.7343,15.3113
14.551,21,15,24,15,8.9334,19.7933
14.5523,22,20,24,22,11.987,16.9462
14.5524,20,15,15,22,12.1056,16.8357
14.5529,25,24,19,21,13.7587,15.2939
14.5538,25,19,17,21,11.5222,17.3829
14.5559,20,15,16,22,10.7634,18.0952
14.556,24,23,19,22,14.0519,15.0265
14.5562,24,19,16,18,10.1628,18.6561
14.5567,25,23,17,23,14.0416,15.0375
14.5572,22,20,25,24,12.3756,16.5932
14.5575,25,19,23,22,11.064,17.8176
14.558,23,20,18,19,11.6354,17.2853
14.5583,24,19,22,20,10.8978,17.9743
14.5585,24,17,21,16,9.6864,19.1052
14.5586,24,19,15,19,11.3985,17.5076
14.5588,22,20,23,25,13.4292,15.6129
14.5591,20,15,15,20,10.9471,17.9298
14.5591,21,15,20,23,10.1701,18.655
14.5592,19,19,15,24,16.3607,12.8781
14.5598,24,17,17,24,11.5949,17.3266
14.5598,21,15,22,19,10.1372,18.6871
14.5604,24,18,25,16,9.19187,19.5704
14.5606,20,16,15,17,10.4705,18.3776
14.5618,23,19,23,24,12.7694,16.2344
14.5625,23,19,24,20,10.6344,18.2281
14.5629,25,23,18,20,13.0989,15.9291
14.563,21,16,22,21,10.3298,18.5134
14.5652,24,20,22,22,11.7998,17.1459
14.5656,17,16,19,23,13.4326,15.6229
14.5659,24,18,19,22,11.6286,17.3071
14.566,24,24,15,25,15.2287,13.9475
14.566,23,20,17,22,12.5485,16.4487
14.5664,21,19,23,24,13.406,15.6493
14.567,21,23,15,23,16.3506,12.9024
14.5683,15,25,19,24,20.5593,8.97749
14.5684,25,19,22,20,10.4652,18.3976
14.5686,25,23,20,22,13.9009,15.1916
14.5694,20,15,21,22,10.7888,18.0974
14.5694,25,17,17,18,9.72182,19.0931
14.5697,23,20,15,18,11.3328,17.5904
14.5702,21,16,22,18,9.82556,18.9979
14.5705,20,15,15,16,10.2192,18.6311
14.5705,22,20,22,24,13.1511,15.8951
14.5707,23,18,16,24,13.4938,15.5757
14.5709,19,15,24,22,11.3135,17.6108
14.571,23,20,23,19,11.219,17.6991
14.5712,24,19,17,16,10.7103,18.1742
14.5714,23,20,20,23,12.619,16.3934
14.5738,25,20,16,18,10.6365,18.2482
14.574,15,22,15,25,21.0354,8.54418
14.574,22,23,19,25,15.2532,13.9402
14.5743,19,16,24,24,10.8733,18.0281
14.5751,24,19,15,18,11.6619,17.2937
14.5758,25,24,15,23,13.6692,15.4219
14.5772,24,17,18,18,10.6382,18.253
14.5772,22,23,21,25,14.8002,14.3692
14.5775,25,20,21,21,10.9618,17.9518
14.5778,25,25,25,25,14.7552,14.4122
14.578,25,24,19,15,12.3855,16.6242
14.5782,19,16,23,21,11.5006,17.4502
14.5787,20,20,19,23,14.3881,14.7566
14.5792,25,17,18,20,11.1162,17.8108
14.5803,25,21,18,23,13.2087,15.8602
14.5804,17,24,15,25,19.3484,10.1309
14.5809,25,21,23,24,13.6115,15.4856
14.581,25,22,23,25,13.2648,15.8093
14.5812,20,15,19,17,9.98093,18.8742
14.5813,19,20,15,24,16.7806,12.529
14.5815,25,24,24,25,13.0651,15.9965
14.5819,22,19,15,25,14.2924,14.852
14.5829,21,16,16,15,8.99275,19.7997
14.5832,25,18,18,19,10.3696,18.5154
14.5836,25,24,15,17,13.0219,16.0411
14.5841,21,15,16,16,9.64616,19.1922
14.585,23,24,15,20,14.7013,14.4764
14.5854,22,20,20,23,13.1918,15.886
14.5858,24,20,23,22,11.2384,17.7096
14.5861,25,20,24,25,11.6483,17.3277
14.587,24,18,23,24,11.9862,17.0141
14.5875,23,19,23,21,11.1957,17.7529
14.5886,24,24,24,24,13.4044,15.6936
14.5886,20,16,16,19,10.4813,18.4215
14.5893,20,16,25,21,10.3019,18.5902
14.5897,25,20,20,17,9.89471,18.9711
14.5898,18,15,23,24,12.0832,16.9289
14.5901,19,16,18,21,12.4795,16.5596
14.5901,22,16,20,19,10.1131,18.768
14.5906,17,24,15,24,19.3427,10.156
14.5911,25,18,22,21,10.1757,18.7115
14.5915,25,19,22,21,10.9736,17.9678
14.5926,19,15,19,16,10.8132,18.1195
14.5935,25,17,22,21,10.3565,18.5474
14.5935,24,18,24,22,11.1727,17.7859
14.5939,20,15,17,21,11.3232,17.6462
14.5945,25,17,19,19,10.1053,18.7839
14.5965,24,20,25,15,9.9781,18.9065
14.5965,25,17,18,16,10.3939,18.5185
14.597,25,18,17,18,10.1768,18.7219
14.5973,23,18,23,23,12.4531,16.5983
14.5976,23,20,25,15,10.86,18.0856
14.5985,23,19,24,23,11.8486,17.1647
14.5987,23,20,22,22,12.1871,16.8493
14.5988,24,20,22,20,10.9067,18.0443
14.5989,24,18,16,24,12.0121,17.0129
14.5991,25,24,17,24,14.2486,14.9261
14.6015,25,23,18,24,13.8175,15.3332
14.6016,25,18,16,15,9.90491,18.9846
14.6027,17,16,18,21,13.1572,15.9516
14.6027,20,16,19,18,10.4199,18.5062
14.6029,25,18,22,16,9.98533,18.912
14.6049,25,24,21,23,13.0091,16.0942
14.6052,25,18,17,23,11.307,17.683
14.6057,24,20,22,18,10.6771,18.2718
14.606,25,17,15,19,10.9669,18.0021
14.6064,23,18,18,24,12.5404,16.5345
14.6066,25,17,23,22,10.4627,18.4736
14.6066,24,19,23,18,10.3202,18.6068
14.607,24,24,19,24,13.8908,15.2754
14.6072,17,16,23,25,13.422,15.7132
14.6074,25,18,15,15,9.41553,19.4525
14.6085,25,17,21,23,11.081,17.9003
14.6089,25,24,22,20,12.4847,16.5911
14.61,23,20,24,15,10.239,18.689
14.61,21,16,15,20,11.1526,17.8364
14.6105,25,19,22,16,9.59164,19.2942
14.6117,21,23,19,25,15.796,13.5064
14.6118,22,17,18,22,12.8299,16.2747
14.6127,25,19,20,21,10.2951,18.642
14.6136,23,19,18,24,12.8578,16.252
14.6143,25,18,23,15,9.31766,19.5571
14.6148,18,16,22,18,11.0724,17.9205
14.6154,25,21,15,23,14.0186,15.1723
14.6164,21,15,22,25,11.658,17.3772
14.6173,25,17,22,19,10.3928,18.5596
14.6178,24,20,19,17,11.0116,17.983
14.618,24,20,16,21,11.8635,17.1886
14.6186,25,24,20,20,12.925,16.1991
14.6191,25,19,22,19,10.4297,18.5286
14.6204,24,24,19,25,14.8687,14.3887
14.6205,25,21,16,24,14.0243,15.1768
14.621,24,20,24,18,11.0186,17.9828
14.6217,24,18,24,16,9.432,19.4648
14.6226,20,15,23,18,9.63369,19.2783
14.6235,25,18,15,24,11.9413,17.1265
14.6243,23,17,15,24,13.4019,15.765
14.625,22,23,15,23,15.3268,13.97
14.625,24,19,25,15,9.51469,19.394
14.6256,25,23,21,23,13.3513,15.8147
14.6275,22,20,16,24,13.2671,15.897
14.6286,22,18,16,25,13.2376,15.9267
14.6291,20,15,19,15,9.72122,19.2092
14.6295,25,22,18,20,13.395,15.7815
14.6296,19,16,17,25,12.7346,16.3979
14.6299,21,16,24,15,8.61175,20.246
14.6304,21,16,17,24,11.6256,17.4346
14.6312,24,17,15,21,12.1744,16.9239
14.6321,23,19,24,16,10.2271,18.7429
14.6324,20,15,25,21,9.58573,19.342
14.6326,20,15,23,20,10.0273,18.9303
14.6327,25,18,24,18,10.6414,18.3573
14.6329,25,24,15,16,13.1416,16.0245
14.6341,22,20,23,21,12.0434,17.0518
14.6351,21,15,22,23,11.1951,17.8453
14.6358,20,16,19,15,9.23936,19.6717
14.636,24,20,18,21,11.8721,17.2153
14.6363,24,19,17,24,12.3438,16.7757
14.6369,24,18,21,23,10.8296,18.1899
14.6373,21,15,25,21,9.75666,19.1919
14.6376,24,18,24,23,11.1395,17.9022
14.6377,24,19,25,21,9.96444,18.9987
14.6379,24,20,24,24,11.6654,17.4118
14.6382,20,16,25,17,9.20661,19.707
14.6386,23,18,17,21,12.6618,16.4834
14.6391,24,20,20,19,10.7941,18.2273
14.6394,20,16,17,23,12.1667,16.947
14.6399,25,17,17,25,12.0056,17.0983
14.6412,21,15,20,15,8.80156,20.0907
14.6419,23,23,15,22,14.7814,14.5118
14.642,24,19,20,25,12.1148,17.0005
14.6435,21,15,22,21,10.1956,18.7942
14.645,24,19,22,22,11.4726,17.6054
14.6455,23,19,21,21,11.569,17.5166
14.6458,25,17,18,23,9.66949,19.2896
14.6464,18,16,17,25,13.3199,15.8843
14.6467,23,20,22,23,12.7192,16.4455
14.6472,24,17,24,15,9.10424,19.82
14.6492,24,19,18,19,11.4565,17.6288
14.6495,24,20,19,22,11.2729,17.8005
14.6495,25,19,24,23,10.3708,18.6424
14.65,20,18,19,25,14.591,14.7051
14.6504,19,16,24,21,10.8106,18.2338
14.6507,21,23,15,25,17.1306,12.3364
14.6508,15,16,19,24,15.1679,14.1683
14.651,25,24,25,20,12.0424,17.0854
14.6523,20,16,22,18,9.98191,19.0108
14.6537,20,15,24,23,10.7476,18.2989
14.6542,25,17,18,17,9.53622,19.4303
14.6546,24,18,15,23,11.9524,17.1763
14.6547,23,19,21,22,11.5109,17.5885
14.6558,23,20,19,21,12.112,17.0297
14.6564,22,15,21,20,9.83037,19.1601
14.6565,19,15,23,25,12.5233,16.6472
14.6567,15,24,15,25,21.3848,8.37793
14.6581,25,18,25,20,10.5545,18.4876
14.6584,24,18,15,20,11.5616,17.5484
14.6587,21,15,21,16,9.26484,19.6923
14.6591,24,18,21,16,9.93483,19.0679
14.6591,24,24,18,25,15.4301,13.9397
14.6599,23,18,24,15,9.60559,19.3766
14.6602,19,22,15,24,17.594,11.9224
14.661,19,16,16,15,10.5061,18.5384
14.6611,20,15,23,19,9.62617,19.3596
14.662,22,20,23,20,11.6588,17.4646
14.6627,24,19,21,15,9.65885,19.3323
14.6629,25,17,15,24,11.6623,17.463
14.6632,25,19,18,19,10.9983,18.0833
14.6637,22,24,18,23,15.2529,14.1138
14.6645,23,19,15,25,13.4991,15.7521
14.6646,23,18,23,24,12.4908,16.6932
14.6665,24,18,18,22,11.5891,17.5383
14.6667,20,16,24,22,11.2704,17.8361
14.6668,25,19,22,15,9.78518,19.2224
14.6677,19,16,24,16,9.90865,19.1089
